id	date	type	header	text
1860-11-13_advert_326	1860-11-13	advert	NO HEADER	;;; The Great Virginia Remedy, and no Humbug.--Peters' Infallible Remedy for GonorrheaŒa and all secret diseases.;;; --This great American remedy, containing no Mercurial or Balsamic properties, excels everything heretofore offered the public, in its curative, restorative and renovating powers; and the medical world are astonished when told that the above remedy will sure the above diseases, and confounded when they have ocular demonstrations of the facts.--But the proprietor, who has known of the remedy for twenty-odd years, has known of a case of twenty years standing to be restored to perfect health, and all other cases of shorter duration to be restored, without a single exception, and therefore challenges any case of GonorrheaŒa which the remedy will not cure, provided the directions are carried out with prudence on the part of the patient; and any one purchasing half a dozen bottles, and using accordingly, in his or her case, he guarantees a perfect cure; and in case of failure, will furnish additional medicine, free of charge, to complete the cure, through his agents; and a cure will be effected without inconvenience to the patient.;;; Sold by Apperson &amp; Dupuy, No. 201 Broad street, and O. A. Strecker, Main street, Druggists, agents for the city of Richmond.;;; oc 1--6m;;; 
1860-11-13_advert_327	1860-11-13	advert	Helmbold's Extract Buchu,	;;; Helmbold's Extract Buchu,;;; Helmbold's Extract Buchu,;;; Helmbold's Extract Buchu,;;; Helmbold's Extract Buchu,;;; Helmbold's Extract Buchu,;;; The Great Diuretic, The Great Diuretic,;;; The Great Diuretic, The Great Diuretic,;;; The Great Diuretic, The Great Diuretic,;;; The Great Diuretic, The Great Diuretic,;;; A positive and specific remedy for diseases of the;;; Bladder, Kidneys, Gravel, Dropsy,;;; Bladder, Kidneys, Gravel, Dropsy,;;; Bladder, Kidneys, Gravel, Dropsy,;;; Bladder, Kidneys, Gravel, Dropsy,;;; and all diseases of the;;; Sexual Organs, Sexual Organs, Sexual Organs.;;; Helmbold's Extract of Buchu;;; Is a certain, safe and speedy cure, from whatever cause they may have originated, and no matter of;;; How Long Standing, How Long Standing,;;; How Long Standing, How Long Standing,;;; How Long Standing, How Long Standing,;;; It is taken without Hindrance from Business, and little if any change of diet.;;; Is pleasant in its taste and odor,;;; And immediate in its action.;;; If you are suffering with any of the above distressing ailments.;;; Procure the Remedy at Once,;;; Procure the Remedy at Once,;;; Procure the Remedy at Once,;;; Helmbold's Extract Buchu,;;; As a medicine which must benefit everybody, from the simply delicate to the confined and despairing invalid.;;; no Equal is to be found,;;; no Equal is to be found,;;; no Equal is to be found,;;; Price $1 per bottle, or six for $5; delivered to any address.;;; Prepared by H. T. Helmbold,;;; Depot, 104 South Tenth st., below Chesnut,;;; For sale wholesale and retail by;;; Fisher &amp; Shepherd,;;; Druggists and Apothecaries,;;; ja 17--ly 125 Main street.;;; 
1860-11-13_advert_328	1860-11-13	advert	NO HEADER	";;; Medical Card;;; --Dr. Plume offers his services to the public in the treatment of all secret diseases.;;; Twenty years practice in the above branch gives Dr. P. a claim to public favor.--Office on Franklin street, near the Exchange Hotel, and third house below Trinity Church, same side.;;; Always on hand, a supply of the ""Chemical Extract of Flowers;"" one of the very best renovators for weakened parts now known.;;; Medicines sent to order.;;; All communications by letter or others use promptly attended to. Richmond.;;; Va.;;; "
1860-11-13_advert_329	1860-11-13	advert	NO HEADER	;;;  the Wedding RINGis emblematic of the marriage relation.;;; Gold will wear out by friction, abrasion, &amp;c.; but never rusts — never tarnishes — is always bright.;;; Thus, with life, the Ring is without end; so likewise is the union without interruption or end, except by the death of the parties.;;; The Wedding Ring being plain, shows that the fair one to whom it is given is, in the estimation of the giver, the most perfect and loveable of her sex, needing not the foreign aid of ornament to render her just the woman for him to love and cherish all his days.;;; A good assortment of plain Gold Rings, suitable for Wedding Rings, just finished, can be found at 96 Main street, where will be found Watches, Jewelry, Silver Ware, Silver-plated Ware, Spectacles, &amp;c,&amp;c, Watches, Jewelry and Spectacles repaired in the best manner.;;; 
1860-11-13_advert_330	1860-11-13	advert	NO HEADER	;;; Andrew Antoni;;; --Wholesale and retail Dealer in Foreign and Domestic Confectionery.;;; Fruits, &amp;c., importer of French Candies.;;; Cordials. &amp;c., and Manufacturer of Double Refined Candies; also, parties and weddings, in town or country, supplied with Ornamental Confectionery, Ice Cream Cakes, &amp;c., No. 156 Main street, next door Exchange Bank, Richmond.;;; Va.;;; 
1860-11-13_advert_331	1860-11-13	advert	NO HEADER	;;; MacKERELerel;;; --No. 1 in kits; No. 1 Extra in kits; No. 1 in bbls; No. 1 Extra in half bbls.; No. 2 in half bbls; No. 3 in kits and whole bbls.--Just received and for sale on consignment, by;;; Bridgford &amp;Co.;;; 
1860-11-13_advert_332	1860-11-13	advert	NO HEADER	;;; Pure Smoking Tobacco;;; --Perfectly free from dirt or trash, and unsurpassed by any in the city.;;; For sale in all quantities by;;; Joseph Laidley, Chemist.;;; Sign of the Red Mortar, 5th and Main sts.;;; 
1860-11-13_advert_333	1860-11-13	advert	Special Notices.	;;; 25 Tobs Orange County Butter;;; --For sale by Massie &amp; Pleasants.;;; Special Notices.;;; 
1860-11-13_advert_334	1860-11-13	advert	Second supply of splendidSilks, Dress Goods, &amp;c.Watkins &amp; FickleWholesale and retail Dealers inDry Goods,159 Main street, Richmond,	;;; Second supply of splendidSilks, Dress Goods, &amp;c.Watkins &amp; FickleWholesale and retail Dealers inDry Goods,159 Main street, Richmond,;;; We have selected with great cars, and are receiving by various arrivals, our second supply of superior;;; Dry Goods;;;  For Autumn and Winter Sales — among which will;;; be found the;;; Choicest Dress Silks, Velours, me-;;; Rinos, Poplins and Delaines,;;; in all the New Shades and combinations, viz:;;; Fuchia, Black and Gold,;;; Magenta, Black and Fuchia,;;; Solferino, Black and Chintz,;;; Marguerite, Magenta and Gold,;;; Mauve, Blue and Gold,;;; and;;; Peach Bloom, Marguerite and Magenta.;;; Our collection of these rare and beautiful goods, forms one of the most select and tasteful assortments we have ever offered.;;; In Traveling and Medium Dress Goods we have a fresh and handsome variety.;;; In Embroideries, we have the Large Pointed and Patti Lace Collars, lapping in front.;;; Also, new Lace Sets; White and Colored Embroidered Hdkfs; Lace Berthas, &amp;c.;;; In Cloaks and Mantillas, of our own manufacture — In Velvet, Silk, Black and Colored Cloths, in the Arab, Opera and Zouave style, and other Paris patterns, our assortment is complete, and in prices defy competition. Orders for any style of Wrapping executed at a few hours' notice.;;; New Kid Gloves, in various shades, with scolloped wristiets, a choice novelty.;;; Kid Gauntlets, Figured Velvet tops.;;;  Our stock of Super Ingrain, Three-Ply and Tapestry Carpets and Rugs, in new designs, has just been replenished, and offers inducements in quality and price.;;; To our supply of;;; White Goods.;;;  Irish Linens.;;;  Table Damasks,;;;  Curtain Goods,;;;  Linen Sheetings,;;;  Bleached Long Cloths,;;;  Cloths. Cassimeres and Vestings,;;; Sattinets, for Factories.;;; Va. Fulled Cloths,;;;  Blankets,;;; Brown Cottons,;;;  Oznaburgs and;;; Linseys,;;; We invite the especial attention of all Cash and Prompt Credit buyers, assuring the closest and most discriminating that they will find unusual advantages in our terms and prices.;;; Wholesale Buyers also supplied on the best terms, and prices guaranteed.;;; Watkins &amp; Ficklen.;;; N. B--A splendid assortment of Dress and Cloak Trimmings, in all the new colors.;;; oc 22--lm W. &amp; F.;;; 
1860-11-13_advert_335	1860-11-13	advert	New and beautifulFall and Winter Goods!	;;; New and beautifulFall and Winter Goods!;;; The subscriber would respectfully announce to his friends and the public generally, that he is now receiving a large and beautiful stock of;;; Fall and Winter Goods,;;; Selected with great care, and at prices that will enable him to sell unusually low, for cash.;;; My stock consists in;;; Ladies' Dress Goods,;;;  In great variety and all the newest designs.;;; In Gents' wear, a splendid assortment of;;; Cloths, Cassimeres,;;; Velvet and Silk Vestings,;;; Neck Ties, Merino Shirts,;;;  Drawers, &amp;c.;;; Also, a large and attractive stock of heavy Goods, of every grade, for negro clothing.;;; Fine Bed Blankets.;;; Negro Blankets.;;;  And every other article usually kept in a first-class Dry Goods House.;;; Call and examine for yourselves.;;; John L. Smither,;;;  se 24--2m No. 29 Main street.;;; 
1860-11-13_advert_336	1860-11-13	advert	Baker's Premium Bitters.	;;; Baker's Premium Bitters.   Henrico County, Oct. 1, 1860.  Dear Sir E. Baker, Esq:;;; --My wife has been suffering with Dyspepsia and Nervous Affection for several years, during which time she was as ill as possible to be alive; all hopes of life, by her physician, as well as by her relatives and friends, were blasted.;;; Finally, she commenced, in small quantities, the use of Baker's Premium Bitter, which, in the course of eight weeks, (by daily using them,) restored her to perfect health.;;; I am equally gratified to state that my child about eight years old, was long suffering with the DiarrhŒa, attended daily by an able physician, without giving any relief; but the use of one bottle of these Inestimable Bitters restored him entirely to health and vigor.;;; It is my firm opinion, substantiated by that of my family physician's, that Baker's Premium Bitters is the best medicine now before the public for the above mentioned diseases.   Yours, most truly, P. W.  J.  Quarles.  These Bitters can be had of all the Druggists in this city, and at every respectable Drug Store in the State. Orders filled promptly by addressing  E. Baker, Proprietor,  oc 30--ts Richmond, Va.;;; 
1860-11-13_advert_337	1860-11-13	advert	1860.--Fall and Winter Goods.--1860.Great Rush for bargains.Tremendous Excitement.	;;; 1860.--Fall and Winter Goods.--1860.Great Rush for bargains.Tremendous Excitement.;;; Having received a fresh supply of all kinds of Dress Goods, Domestics, Boots and Shoes, we are now enabled to suit every one who will favor us with a call.;;; As regards prices, we feel confident we cannot be beaten, as we have bought some of the cheapest Goods ever brought to this market.;;; Linen Hdkfs, at 6 ¼c., worth 12 ½c.;;; Blankets at $2 per pair, cheap at $3.;;; Bosoms at 12 ½c., cheap at 25;;; Ladies' Morocco Bootees at $1 a $1 25, sold everywhere at $1.50.;;; Hoop Skirts from 25 up,;;; And everything usually kept in a Dry Goods store, at prices guarantied to please.;;; Country merchants would do well to give us a call and examine our stock, before purchasing elsewhere.;;; Wertheimer &amp; Lowenberg,;;; oc 25--lm No. 25 Main street.;;; 
1860-11-13_advert_338	1860-11-13	advert	Rheumatism ! Rheumatism !!Rheumatism cured byHampton's Tincture!	;;; Rheumatism ! Rheumatism !!Rheumatism cured byHampton's Tincture!;;; Rheumatism--Captain Canot,;;; Rheumatism — Inflammatory, James Smyth.;;; Rheumatism — Had it 15 years, F. Donnelly.;;; Rheumatism — Had it 10 years, Stephen Taylor.;;; Rheumatism — Had it 11 years, A Kitchen.;;; Rheumatism — Had it 7 years, Robert Gault.;;; Rheumatism — Had it 38 years, E. Bogwell,;;; if You have A Cough.;;; Take Hampton's Tincture.;;; if You have Dyspepsia.;;; Take Hampton's Tincture.;;; if You have Bronchitis.;;; Take Hampton's Tincture.;;; if You are all Weakness,;;; Take Hampton's Tincture.;;; if You have Headache,;;; Take Hampton's Tincture.;;; Call and get pamphlets and see cures.;;; Sold by Purcell, Ladd &amp;Co., Richmond; by Dr. Cooke, Fredericksburg: by all the Druggists in Petersburg: by Mortimer &amp; Mowbray, Baltimore; and by Druggists and Shop keepers everywhere.;;; $1 per bottle; six bottles, $5 oc 6--d&amp;cwts;;; 
1860-11-13_advert_339	1860-11-13	advert	NO HEADER	;;; All Medicines should be prepared by;;; A regular Physician.;;; Dr. J. S. Rose's Cough Syrup, for Coughs, Colds, Hoarseness, Bronchitis, and that lion of diseases, Consumption.;;; Price 50 cts. and $1.;;; Dr. J. S. Rose's Buchu Compound, for all diseases of the Kidneys and Bladder.;;; This preparation is a positive cure.;;; Price 50 cts.;;; Dr J. S. Rose's Pain Cures, for Rheumatism, Cholic, Cramps, Pains in the Stomach or Bowels, Pains in the Back or Limbs.;;; Price, 12, 25 and 50 cts.;;; Dr. J. S. Rose's Alternative Syrup, or Blood Purifier, for the cure of Scrofula, old Eruptions, Chronic Diseases, Ulcers, Sores Swelled Neck, Biles, and all diseases arising from an impure state of the blood.;;; Price $1.;;; Sold by Druggists, and by;;; Warren L. Waring,;;;  ja 21--ly 107 Broad st., Agent for Richmond.;;; 
